,country,company,total_pack_size_ml_g,unit_pack_size_ml_g,price_per_100g_ml_dollars,ingredients
7439,Japan,Brand 21,140.0,140.0,1.11
7440,Germany,Brand 1214,75.0,75.0,5.75
7441,Germany,Brand 21,75.0,75.0,5.37
7442,Russia,Brand 126,50.0,50.0,8.26
7443,Poland,Brand 18,75.0,75.0,1.35
7444,Brazil,Brand 0,70.0,70.0,1.81
7445,Austria,Brand 91,75.0,75.0,6.55
7446,Italy,Brand 1131,75.0,75.0,1.15
7447,Netherlands,Brand 699,113.0,113.0,7.79
7448,Belgium,Brand 617,35.0,35.0,24.8
7449,USA,Brand 105,133.25,133.25,3.74
7450,Taiwan - China,Brand 1215,150.0,150.0,3.63
7451,Argentina,Brand 523,60.0,60.0,6.42
7452,France,Brand 49,75.0,75.0,4.24
7453,France,Brand 90,75.0,75.0,7.53
7454,Ecuador,Brand 0,100.0,100.0,3.19
7455,India,Brand 68,600.0,150.0,0.51
7456,Argentina,Brand 0,180.0,180.0,1.48
7457,Argentina,Brand 0,90.0,90.0,2.14
7458,Argentina,Brand 21,121.9,121.9,2.5
7459,Mexico,Brand 93,100.0,100.0,2.86
7460,Germany,Brand 960,150.0,75.0,2.91
7461,India,Brand 1216,100.0,100.0,1.07
7462,South Africa,Brand 982,75.0,75.0,4.64
7463,China,Brand 0,140.0,140.0,3.94
7464,Belgium,Brand 0,75.0,75.0,4.76
7465,Czech Republic,Brand 1,75.0,75.0,4.45
7466,Portugal,Brand 524,75.0,75.0,1.29
7467,Brazil,Brand 5,70.0,70.0,0.86
7468,Greece,Brand 0,75.0,75.0,6.53
7469,France,Brand 5,50.0,50.0,10.02
7470,Puerto Rico,Brand 21,170.1,170.1,0.59
7471,France,Brand 671,100.0,100.0,1.74
7472,South Africa,Brand 276,120.0,120.0,1.63
7473,South Africa,Brand 1217,120.0,120.0,3.43
7474,Greece,Brand 0,75.0,75.0,5.29
7475,Turkey,Brand 5,75.0,75.0,6.03
7476,Netherlands,Brand 24,75.0,75.0,4.79
7477,Morocco,Brand 1110,100.0,100.0,3.16
7478,Poland,Brand 906,75.0,75.0,2.01
7479,Greece,Brand 0,75.0,75.0,3.43
7480,Myanmar,Brand 0,100.0,100.0,3.01
7481,Turkey,Brand 969,35.0,35.0,9.91
7482,Malaysia,Brand 914,160.0,160.0,1.39
7483,India,Brand 21,140.0,70.0,1.76
7484,Denmark,Brand 43,100.0,100.0,1.51
7485,Czech Republic,Brand 1218,5.0,5.0,95.0
7486,UK,Brand 5,75.0,75.0,8.91
7487,Thailand,Brand 20,90.0,90.0,0.94
7488,Thailand,Brand 20,140.0,140.0,2.19
7489,Thailand,Brand 403,100.0,100.0,8.63
7490,India,Brand 0,280.0,140.0,0.99
7491,Costa Rica,Brand 0,170.0,170.0,2.7
7492,Indonesia,Brand 129,100.0,100.0,2.16
7493,Norway,Brand 165,75.0,75.0,12.01
7494,Switzerland,Brand 43,75.0,75.0,2.75
7495,Egypt,Brand 10,150.0,150.0,1.77
7496,Indonesia,Brand 0,180.0,180.0,0.39
7497,Indonesia,Brand 21,160.0,160.0,1.68
7498,Indonesia,Brand 21,160.0,160.0,1.85
7499,Ukraine,Brand 199,75.0,75.0,3.41
7500,Switzerland,Brand 0,75.0,75.0,8.13
7501,Italy,Brand 83,125.0,125.0,1.35
7502,Italy,Brand 1219,75.0,75.0,1.44
7503,Nigeria,Brand 262,75.0,75.0,3.44
7504,Italy,Brand 0,75.0,75.0,1.44
7505,Peru,Brand 0,125.0,125.0,4.05
7506,Russia,Brand 1220,100.0,100.0,2.3
7507,France,Brand 0,75.0,75.0,4.15
7508,France,Brand 0,75.0,75.0,4.2
7509,Norway,Brand 405,75.0,75.0,12.67
7510,Slovakia,Brand 0,75.0,75.0,5.08
7511,Brazil,Brand 0,90.0,90.0,1.54
7512,Philippines,Brand 0,130.0,130.0,3.22
7513,Spain,Brand 1221,75.0,75.0,1.24
7514,USA,Brand 5,116.235,116.235,5.15
7515,South Africa,Brand 21,75.0,75.0,2.93
7516,Italy,Brand 1,75.0,75.0,3.63
7517,Italy,Brand 0,100.0,100.0,1.08
7518,India,Brand 1222,150.0,150.0,0.58
7519,Iran,Brand 5,75.0,75.0,4.63
7520,Saudi Arabia,Brand 276,150.0,150.0,1.19
7521,Turkey,Brand 1223,75.0,75.0,2.31
7522,Turkey,Brand 0,100.0,100.0,6.59
7523,UK,Brand 0,75.0,75.0,1.99
7524,Germany,Brand 792,125.0,125.0,0.49
7525,France,Brand 1,150.0,75.0,6.03
7526,UK,Brand 0,75.0,75.0,7.92
7527,UK,Brand 0,75.0,75.0,7.92
7528,Mexico,Brand 1224,25.0,25.0,5.84
7529,Egypt,Brand 21,100.0,100.0,3.9
7530,Indonesia,Brand 10,190.0,190.0,0.38
7531,Italy,Brand 0,75.0,75.0,3.92
7532,China,Brand 308,100.0,100.0,9.32
7533,Portugal,Brand 1225,75.0,75.0,1.29
7534,Portugal,Brand 364,100.0,100.0,1.08
7535,Portugal,Brand 5,75.0,75.0,5.23
7536,Portugal,Brand 5,75.0,75.0,5.81
7537,Czech Republic,Brand 21,50.0,50.0,2.46
7538,China,Brand 632,200.0,200.0,1.6
7539,Germany,Brand 1226,50.0,50.0,15.26
7540,Egypt,Brand 5,100.0,100.0,2.1
7541,USA,Brand 0,113.4,113.4,3.49
7542,Brazil,Brand 1227,80.0,80.0,6.49
7543,Germany,Brand 21,75.0,75.0,7.2
7544,France,Brand 38,100.0,100.0,1.52
7545,France,Brand 286,75.0,75.0,2.03
7546,Brazil,Brand 419,75.0,75.0,14.07
7547,Brazil,Brand 0,50.0,50.0,0.66
7548,India,Brand 1228,150.0,150.0,0.85
7549,Greece,Brand 0,75.0,75.0,4.77
7550,South Korea,Brand 131,50.0,50.0,1.7
7551,Slovakia,Brand 0,75.0,75.0,5.52
7552,Germany,Brand 1113,75.0,75.0,5.81
7553,Germany,Brand 405,75.0,75.0,5.81
7554,Germany,Brand 165,75.0,75.0,7.2
7555,Indonesia,Brand 0,160.0,160.0,0.65
7556,Japan,Brand 31,100.0,100.0,3.89
7557,Japan,Brand 31,80.0,80.0,9.73
7558,Ukraine,Brand 1,90.0,90.0,2.26
7559,Hong Kong - China,Brand 0,40.0,40.0,2.68
7560,China,Brand 164,140.0,140.0,2.06
7561,China,Brand 0,180.0,180.0,1.27
7562,Austria,Brand 165,50.0,50.0,19.54
7563,Austria,Brand 5,75.0,75.0,2.84
7564,Austria,Brand 0,75.0,75.0,8.65
7565,Austria,Brand 21,100.0,100.0,6.17
7566,Nigeria,Brand 21,50.0,50.0,8.52
7567,Nigeria,Brand 5,140.0,140.0,0.79
7568,China,Brand 978,190.0,190.0,2.61
7569,Spain,Brand 0,50.0,50.0,2.24
7570,China,Brand 1229,190.0,190.0,1.39
7571,China,Brand 0,140.0,140.0,1.56
7572,Austria,Brand 24,75.0,75.0,2.69
7573,Japan,Brand 143,130.0,130.0,1.24
7574,Slovakia,Brand 39,75.0,75.0,4.07
7575,Iran,Brand 1,100.0,100.0,2.94
7576,Germany,Brand 0,75.0,75.0,7.2
7577,Turkey,Brand 1,75.0,75.0,1.91
7578,UK,Brand 21,75.0,75.0,5.95
7579,Argentina,Brand 21,85.0,85.0,2.79
7580,Argentina,Brand 0,90.0,90.0,1.27
7581,Argentina,Brand 0,90.0,90.0,0.69
7582,Egypt,Brand 5,100.0,100.0,3.18
7583,New Zealand,Brand 21,90.0,90.0,1.57
7584,France,Brand 401,100.0,100.0,4.09
7585,Thailand,Brand 12,280.0,140.0,1.16
7586,Italy,Brand 0,75.0,75.0,1.29
7587,Czech Republic,Brand 8,75.0,75.0,2.01
7588,Czech Republic,Brand 0,75.0,75.0,3.17
7589,China,Brand 1230,100.0,100.0,13.89
7590,China,Brand 1230,60.0,60.0,13.18
7591,China,Brand 1094,110.0,110.0,4.39
7592,Puerto Rico,Brand 21,158.76,158.76,1.81
7593,Slovakia,Brand 24,50.0,50.0,2.16
7594,Spain,Brand 21,50.0,50.0,4.96
7595,Czech Republic,Brand 262,75.0,75.0,5.2
7596,Czech Republic,Brand 0,75.0,75.0,2.43
7597,Czech Republic,Brand 132,125.0,125.0,1.04
7598,South Korea,Brand 2,120.0,120.0,1.82
7599,Indonesia,Brand 65,45.0,45.0,0.84
7600,Indonesia,Brand 195,160.0,160.0,0.99
7601,Indonesia,Brand 1,75.0,75.0,0.71
7602,Indonesia,Brand 1,75.0,75.0,0.71
7603,Indonesia,Brand 1,75.0,75.0,0.45
7604,South Korea,Brand 549,80.0,80.0,4.36
7605,Canada,Brand 0,70.0,70.0,4.49
7606,Canada,Brand 0,170.0,170.0,1.85
7607,Canada,Brand 5,148.0,148.0,6.92
7608,Canada,Brand 5,148.0,148.0,6.92
7609,Mexico,Brand 5,200.0,100.0,0.85
7610,USA,Brand 28,99.79,99.79,6.0
7611,Greece,Brand 0,75.0,75.0,3.32
7612,UK,Brand 0,75.0,75.0,7.92
7613,Australia,Brand 363,50.0,50.0,7.52
7614,Denmark,Brand 5,75.0,75.0,4.81
7615,USA,Brand 0,113.4,113.4,3.49
7616,Indonesia,Brand 855,50.0,50.0,1.8
7617,Australia,Brand 21,110.0,110.0,9.7
7618,Slovakia,Brand 262,75.0,75.0,6.53
7619,Germany,Brand 1231,75.0,75.0,7.19
7620,Russia,Brand 21,75.0,75.0,4.87
7621,Singapore,Brand 195,180.0,180.0,1.63
7622,Austria,Brand 0,75.0,75.0,4.35
7623,Ukraine,Brand 1109,100.0,100.0,2.12
7624,Germany,Brand 950,75.0,75.0,6.48
7625,China,Brand 12,190.0,190.0,1.09
7626,Vietnam,Brand 1232,200.0,200.0,0.47
7627,Hong Kong - China,Brand 165,50.0,50.0,23.02
7628,Israel,Brand 750,100.0,100.0,2.13
7629,Iran,Brand 21,100.0,100.0,7.99
7630,India,Brand 0,100.0,100.0,1.6
7631,Taiwan - China,Brand 0,110.0,110.0,4.94
7632,Taiwan - China,Brand 910,100.0,100.0,5.43
7633,Colombia,Brand 5,20.0,20.0,16.9
7634,Ireland,Brand 5,75.0,75.0,9.44
7635,Poland,Brand 0,100.0,100.0,1.34
7636,USA,Brand 1233,85.05,85.05,7.0
7637,Norway,Brand 1234,100.0,100.0,13.12
7638,Greece,Brand 749,100.0,100.0,1.3
7639,Germany,Brand 5,125.0,125.0,1.22
7640,USA,Brand 105,133.25,133.25,3.74
7641,Germany,Brand 5,75.0,75.0,1.24
7642,Thailand,Brand 9,170.0,170.0,3.8
7643,France,Brand 21,75.0,75.0,5.61
7644,China,Brand 1235,110.0,110.0,1.81
7645,France,Brand 1171,75.0,75.0,7.79
7646,UK,Brand 0,75.0,75.0,7.93
7647,Vietnam,Brand 1236,125.0,125.0,1.3
7648,Argentina,Brand 0,75.0,75.0,2.23
7649,Slovakia,Brand 9,50.0,50.0,4.36
7650,Egypt,Brand 1,75.0,75.0,2.64
7651,UK,Brand 5,75.0,75.0,6.84
7652,Finland,Brand 444,75.0,75.0,12.95
7653,Poland,Brand 586,125.0,125.0,0.75
7654,Belgium,Brand 24,75.0,75.0,3.63
7655,Russia,Brand 865,85.0,85.0,13.91
7656,South Korea,Brand 1013,100.0,100.0,3.01
7657,Spain,Brand 5,75.0,75.0,5.75
7658,Spain,Brand 0,75.0,75.0,4.08
7659,Portugal,Brand 21,75.0,75.0,2.89
7660,France,Brand 322,75.0,75.0,1.49
7661,Puerto Rico,Brand 0,79.38,79.38,1.63
7662,Mexico,Brand 819,75.0,75.0,1.79
7663,South Korea,Brand 131,80.0,80.0,2.73
7664,France,Brand 1,450.0,75.0,1.3
7665,Austria,Brand 1067,75.0,75.0,2.89
7666,USA,Brand 105,113.4,113.4,5.72
7667,Italy,Brand 156,75.0,75.0,1.15
7668,UK,Brand 9,75.0,75.0,13.89
7669,Malaysia,Brand 594,130.0,130.0,1.62
7670,Greece,Brand 21,75.0,75.0,7.99
7671,Germany,Brand 21,100.0,100.0,4.31
7672,Mexico,Brand 0,30.0,30.0,1.87
7673,Singapore,Brand 24,20.0,20.0,49.45
7674,Singapore,Brand 31,140.0,140.0,3.01
7675,Spain,Brand 1237,125.0,125.0,4.8
7676,Singapore,Brand 0,150.0,150.0,2.71
7677,Austria,Brand 5,75.0,75.0,2.89
7678,Greece,Brand 0,50.0,50.0,6.52
7679,France,Brand 667,75.0,75.0,7.32
7680,Ireland,Brand 21,75.0,75.0,2.89
7681,Italy,Brand 0,75.0,75.0,2.89
7682,Italy,Brand 0,75.0,75.0,2.89
7683,Brazil,Brand 5,90.0,90.0,3.96
7684,Philippines,Brand 0,40.0,40.0,2.2
7685,Germany,Brand 676,75.0,75.0,5.67
7686,Germany,Brand 580,75.0,75.0,5.67
7687,France,Brand 21,75.0,75.0,4.41
7688,Saudi Arabia,Brand 5,75.0,75.0,4.76
7689,Hong Kong - China,Brand 195,500.0,250.0,1.01
7690,India,Brand 177,80.0,80.0,0.74
7691,India,Brand 0,80.0,80.0,0.91
7692,Germany,Brand 21,75.0,75.0,1.39
7693,Norway,Brand 0,75.0,75.0,3.77
7694,USA,Brand 5,164.43,164.43,2.12
7695,Poland,Brand 5,75.0,75.0,6.61
7696,Australia,Brand 221,65.0,65.0,8.45
7697,Australia,Brand 107,110.0,110.0,1.49
7698,Brazil,Brand 5,100.0,100.0,2.01
7699,Germany,Brand 385,75.0,75.0,8.65
7700,France,Brand 203,75.0,75.0,1.48
7701,USA,Brand 0,28.35,28.35,3.53
7702,USA,Brand 0,24.1,24.1,4.15
7703,France,Brand 405,75.0,75.0,6.63
7704,Argentina,Brand 21,90.0,90.0,3.72
7705,Argentina,Brand 0,90.0,90.0,3.04
7706,Argentina,Brand 0,90.0,90.0,1.73
7707,Thailand,Brand 1238,100.0,100.0,5.88
7708,France,Brand 156,100.0,100.0,0.75
7709,USA,Brand 21,22.68,22.68,4.72
7710,Peru,Brand 866,90.0,90.0,1.13
7711,Australia,Brand 9,80.0,80.0,8.85
7712,Brazil,Brand 5,75.0,75.0,3.83
7713,Brazil,Brand 765,100.0,100.0,2.82
7714,Russia,Brand 1,60.0,60.0,1.6
7715,Russia,Brand 1239,100.0,100.0,3.02
7716,Portugal,Brand 0,75.0,75.0,5.81
7717,China,Brand 1240,80.0,80.0,0.2
7718,Saudi Arabia,Brand 1,75.0,75.0,11.03
7719,Sri Lanka,Brand 1014,120.0,120.0,0.89
7720,Turkey,Brand 1,75.0,75.0,7.75
7721,Italy,Brand 1241,100.0,100.0,1.41
7722,Belgium,Brand 5,75.0,75.0,7.27
7723,Morocco,Brand 1242,75.0,75.0,1.93
7724,Mexico,Brand 262,300.0,100.0,3.01
7725,France,Brand 0,150.0,75.0,2.91
7726,Canada,Brand 9,90.0,90.0,3.76
7727,Italy,Brand 1243,75.0,75.0,4.23
7728,Colombia,Brand 31,100.0,100.0,2.39
7729,Colombia,Brand 0,300.0,100.0,1.3
7730,Malaysia,Brand 0,120.0,120.0,1.7
7731,France,Brand 1244,75.0,75.0,8.44
7732,France,Brand 1,75.0,75.0,2.75
7733,Sweden,Brand 1081,75.0,75.0,20.45
7734,South Korea,Brand 131,450.0,90.0,3.02
7735,South Korea,Brand 131,285.0,285.0,1.26
7736,Egypt,Brand 93,50.0,50.0,4.48
7737,Denmark,Brand 156,125.0,125.0,0.7
7738,Romania,Brand 1245,75.0,75.0,1.28
7739,Romania,Brand 0,50.0,50.0,2.18
7740,Romania,Brand 5,75.0,75.0,2.6
7741,Romania,Brand 0,100.0,100.0,2.45
7742,Poland,Brand 39,50.0,50.0,7.16
7743,Japan,Brand 189,60.0,60.0,10.98
7744,Slovakia,Brand 21,75.0,75.0,5.67
7745,Austria,Brand 0,75.0,75.0,7.64
7746,Germany,Brand 960,24.0,12.0,4.5
7747,Netherlands,Brand 7,75.0,75.0,5.81
7748,China,Brand 1246,110.0,110.0,1.45
7749,Singapore,Brand 1247,100.0,100.0,4.96
7750,Hong Kong - China,Brand 195,180.0,180.0,1.46
7751,Hong Kong - China,Brand 0,85.0,85.0,7.14
7752,Netherlands,Brand 24,75.0,75.0,4.79
7753,Peru,Brand 5,75.0,75.0,4.13
7754,Germany,Brand 132,100.0,100.0,0.71
7755,Hong Kong - China,Brand 0,96.0,96.0,6.32
7756,India,Brand 0,80.0,80.0,1.63
7757,Ireland,Brand 9,75.0,75.0,7.27
7758,Ireland,Brand 0,75.0,75.0,8.72
7759,Italy,Brand 165,75.0,75.0,5.81
7760,Sweden,Brand 0,125.0,125.0,2.58
7761,Italy,Brand 21,100.0,100.0,3.58
7762,Taiwan - China,Brand 1248,125.0,125.0,3.5
7763,Taiwan - China,Brand 752,110.0,110.0,3.68
7764,India,Brand 68,200.0,200.0,0.65
7765,New Zealand,Brand 675,110.0,110.0,4.56
7766,Italy,Brand 718,75.0,75.0,1.44
7767,China,Brand 1,180.0,180.0,1.34
7768,Ecuador,Brand 5,70.0,70.0,1.41
7769,Ecuador,Brand 0,50.0,50.0,1.98
7770,Australia,Brand 5,95.0,95.0,7.56
7771,Indonesia,Brand 855,100.0,100.0,6.15
7772,Malaysia,Brand 915,250.0,250.0,0.78
7773,France,Brand 8,75.0,75.0,2.83
7774,Turkey,Brand 64,75.0,75.0,10.41
7775,UK,Brand 1191,75.0,75.0,1.39
7776,Vietnam,Brand 678,140.0,140.0,0.51
7777,Vietnam,Brand 550,100.0,100.0,3.55
7778,Croatia,Brand 960,150.0,75.0,4.27
7779,Australia,Brand 0,110.0,110.0,3.89
7780,Canada,Brand 0,120.0,120.0,1.34
7781,New Zealand,Brand 0,100.0,100.0,5.74
7782,Peru,Brand 0,125.0,125.0,4.29
7783,USA,Brand 0,130.41,130.41,0.77
7784,Egypt,Brand 434,50.0,50.0,1.48
7785,Philippines,Brand 0,160.0,80.0,1.56
7786,Italy,Brand 1131,75.0,75.0,1.73
7787,Belgium,Brand 5,75.0,75.0,3.63
7788,Czech Republic,Brand 21,75.0,75.0,3.13
7789,Czech Republic,Brand 156,75.0,75.0,1.48
7790,Switzerland,Brand 485,85.0,85.0,12.82
7791,Russia,Brand 1249,75.0,75.0,3.55
7792,UK,Brand 969,100.0,100.0,10.27
7793,Greece,Brand 5,75.0,75.0,5.05
7794,China,Brand 222,30.0,30.0,10.77
7795,Puerto Rico,Brand 0,113.4,113.4,3.52
7796,Germany,Brand 0,75.0,75.0,4.0
7797,Spain,Brand 171,50.0,50.0,1.64
7798,Thailand,Brand 447,50.0,50.0,27.04
7799,Thailand,Brand 0,40.0,40.0,1.88
7800,UK,Brand 1250,75.0,75.0,11.71
7801,UK,Brand 1250,75.0,75.0,13.69
7802,France,Brand 1251,75.0,75.0,1.44
7803,UK,Brand 1109,100.0,100.0,5.94
7804,UK,Brand 1109,100.0,100.0,5.21
7805,Thailand,Brand 3,100.0,100.0,4.28
7806,USA,Brand 0,53.87,53.87,3.14
7807,Brazil,Brand 0,70.0,70.0,1.97
7808,Indonesia,Brand 10,190.0,190.0,0.44
7809,Colombia,Brand 853,100.0,100.0,3.73
7810,India,Brand 68,300.0,150.0,0.61
7811,Israel,Brand 506,119.0,119.0,8.39
7812,Philippines,Brand 0,145.0,145.0,1.56
7813,Colombia,Brand 0,70.0,70.0,6.74
7814,South Korea,Brand 662,100.0,100.0,10.88
7815,France,Brand 1068,150.0,75.0,4.36
7816,Norway,Brand 1252,50.0,50.0,5.2
7817,UK,Brand 9,75.0,75.0,5.93
7818,China,Brand 5,140.0,140.0,4.16
7819,Brazil,Brand 0,50.0,50.0,3.18
7820,Costa Rica,Brand 1006,50.0,50.0,7.28
7821,Vietnam,Brand 0,120.0,120.0,1.54
7822,Slovakia,Brand 24,75.0,75.0,2.75
7823,Poland,Brand 156,75.0,75.0,1.11
7824,Mexico,Brand 5,200.0,100.0,1.34
7825,Germany,Brand 21,75.0,75.0,5.81
7826,Indonesia,Brand 939,50.0,50.0,1.84
7827,Ukraine,Brand 21,75.0,75.0,2.92
7828,Israel,Brand 750,10.0,10.0,13.6
7829,Poland,Brand 0,100.0,100.0,2.48
7830,Japan,Brand 20,130.0,130.0,2.06
7831,Iran,Brand 1253,100.0,100.0,2.26
7832,Hong Kong - China,Brand 1123,75.0,75.0,16.27
7833,Italy,Brand 31,75.0,75.0,6.15
7834,Romania,Brand 607,125.0,125.0,0.55
7835,Iran,Brand 1253,100.0,100.0,2.26
7836,Taiwan - China,Brand 195,120.0,120.0,3.76
7837,South Korea,Brand 711,360.0,120.0,1.97
7838,Puerto Rico,Brand 21,85.05,85.05,7.63
7839,Myanmar,Brand 279,100.0,100.0,4.33
7840,Japan,Brand 460,50.0,50.0,11.02
7841,Thailand,Brand 21,150.0,150.0,4.49
7842,Malaysia,Brand 231,75.0,75.0,2.03
7843,UK,Brand 506,85.0,85.0,6.11
7844,UK,Brand 506,85.05,85.05,6.1
7845,Canada,Brand 5,85.0,85.0,3.81
7846,Argentina,Brand 0,50.0,50.0,6.32
7847,Argentina,Brand 5,70.0,70.0,2.03
7848,Poland,Brand 21,75.0,75.0,2.83
7849,Poland,Brand 5,100.0,100.0,2.12
7850,Peru,Brand 5,75.0,75.0,4.84
7851,USA,Brand 31,119.07,119.07,2.04
7852,USA,Brand 0,124.74,124.74,2.78
7853,Greece,Brand 1048,75.0,75.0,6.23
7854,Malaysia,Brand 0,100.0,100.0,2.71
7855,Poland,Brand 178,75.0,75.0,2.12
7856,Czech Republic,Brand 0,75.0,75.0,2.45
7857,Argentina,Brand 5,70.0,70.0,2.49
7858,Thailand,Brand 20,160.0,160.0,0.88
7859,Thailand,Brand 1161,130.0,130.0,2.13
7860,Finland,Brand 1,75.0,75.0,5.83
7861,Russia,Brand 249,120.0,120.0,2.03
7862,Italy,Brand 0,225.0,75.0,3.11
7863,Italy,Brand 1,75.0,75.0,5.08
7864,Italy,Brand 21,75.0,75.0,4.35
7865,Czech Republic,Brand 21,50.0,50.0,4.28
7866,Switzerland,Brand 485,85.0,85.0,12.32
7867,Canada,Brand 9,119.0,119.0,4.35
7868,Germany,Brand 24,75.0,75.0,1.96
7869,Italy,Brand 31,150.0,75.0,4.29
7870,China,Brand 1,90.0,90.0,4.06
7871,Romania,Brand 0,50.0,50.0,3.24
7872,Romania,Brand 259,75.0,75.0,2.57
7873,Romania,Brand 5,75.0,75.0,4.72
7874,India,Brand 1254,45.0,45.0,5.67
7875,Greece,Brand 581,75.0,75.0,8.23
7876,Netherlands,Brand 1,75.0,75.0,5.81
7877,France,Brand 21,225.0,75.0,1.82
7878,Austria,Brand 992,25.0,25.0,8.24
7879,Japan,Brand 31,150.0,150.0,2.46
7880,Indonesia,Brand 0,150.0,150.0,1.54
7881,France,Brand 0,100.0,100.0,6.54
7882,UAE,Brand 21,75.0,75.0,8.15
7883,UK,Brand 0,100.0,100.0,3.72
7884,UK,Brand 0,50.0,50.0,5.96
7885,Austria,Brand 950,75.0,75.0,5.08
7886,Netherlands,Brand 508,75.0,75.0,1.09
7887,Indonesia,Brand 1,190.0,190.0,0.43
7888,Myanmar,Brand 279,100.0,100.0,1.19
7889,Denmark,Brand 21,75.0,75.0,8.95
7890,Colombia,Brand 0,75.0,75.0,3.17
7891,China,Brand 1193,60.0,60.0,7.4
7892,Japan,Brand 143,100.0,100.0,6.21
7893,Vietnam,Brand 1,140.0,140.0,0.68
7894,Italy,Brand 1,75.0,75.0,3.17
7895,Ukraine,Brand 557,75.0,75.0,4.35
7896,Vietnam,Brand 1,100.0,100.0,1.95
7897,Vietnam,Brand 0,110.0,110.0,2.03
7898,India,Brand 0,200.0,200.0,0.7
7899,France,Brand 21,75.0,75.0,6.48
7900,France,Brand 21,75.0,75.0,6.15
7901,Turkey,Brand 950,75.0,75.0,9.89
7902,India,Brand 68,100.0,100.0,0.73
7903,Italy,Brand 1135,75.0,75.0,1.15
7904,Morocco,Brand 21,75.0,75.0,4.91
7905,Vietnam,Brand 1,150.0,150.0,0.95
7906,UK,Brand 822,75.0,75.0,24.8
7907,Poland,Brand 231,100.0,100.0,0.8
7908,France,Brand 5,75.0,75.0,4.23
7909,Iran,Brand 0,75.0,75.0,3.77
7910,Ecuador,Brand 853,50.0,50.0,5.84
7911,Ecuador,Brand 853,30.0,30.0,11.03
7912,Peru,Brand 262,100.0,100.0,7.0
7913,India,Brand 21,70.0,70.0,2.64
7914,Czech Republic,Brand 1255,100.0,100.0,7.06
7915,Greece,Brand 0,75.0,75.0,5.6
7916,China,Brand 0,180.0,180.0,1.22
7917,Italy,Brand 1131,75.0,75.0,1.15
7918,Belgium,Brand 5,75.0,75.0,3.71
7919,Egypt,Brand 5,75.0,75.0,3.96
7920,Czech Republic,Brand 1256,50.0,50.0,30.42
7921,Switzerland,Brand 1,125.0,125.0,2.34
7922,Switzerland,Brand 7,75.0,75.0,8.36
7923,Italy,Brand 1,75.0,75.0,5.08
7924,Italy,Brand 1,75.0,75.0,5.08
7925,UK,Brand 21,75.0,75.0,6.92
7926,UK,Brand 1257,75.0,75.0,12.68
7927,France,Brand 41,100.0,50.0,6.0
7928,France,Brand 5,100.0,50.0,5.35
7929,Poland,Brand 24,75.0,75.0,2.85
7930,Canada,Brand 5,100.0,100.0,2.36
7931,Chile,Brand 821,90.0,90.0,4.64
7932,India,Brand 68,450.0,150.0,0.62
7933,Greece,Brand 36,100.0,100.0,5.99
7934,Switzerland,Brand 0,75.0,75.0,5.6
7935,Poland,Brand 910,100.0,100.0,3.48
7936,UK,Brand 262,75.0,75.0,8.91
7937,Slovakia,Brand 21,50.0,50.0,4.34
7938,Norway,Brand 0,75.0,75.0,5.72
7939,Indonesia,Brand 129,45.0,45.0,0.87
7940,Indonesia,Brand 20,75.0,75.0,0.31
7941,Indonesia,Brand 223,50.0,50.0,0.82
7942,Indonesia,Brand 10,190.0,190.0,0.34
7943,India,Brand 0,140.0,140.0,1.24
7944,Morocco,Brand 1,133.0,133.0,1.54
7945,Austria,Brand 1176,125.0,125.0,0.42
7946,France,Brand 7,75.0,75.0,6.25
7947,Denmark,Brand 1258,75.0,75.0,3.15
7948,Indonesia,Brand 0,150.0,150.0,1.33
7949,USA,Brand 506,170.1,170.1,3.52
7950,USA,Brand 506,170.1,170.1,3.52
7951,Austria,Brand 24,100.0,100.0,2.02
7952,Austria,Brand 0,75.0,75.0,4.0
7953,Austria,Brand 5,75.0,75.0,2.25
7954,Austria,Brand 0,75.0,75.0,3.43
7955,Brazil,Brand 0,70.0,70.0,2.84
7956,Myanmar,Brand 279,100.0,100.0,1.33
7957,Ukraine,Brand 860,75.0,75.0,1.28
7958,Netherlands,Brand 5,75.0,75.0,3.63
7959,Austria,Brand 0,75.0,75.0,8.23
7960,Switzerland,Brand 156,125.0,125.0,1.26
7961,Switzerland,Brand 9,50.0,50.0,12.54
7962,Italy,Brand 5,75.0,75.0,3.48
7963,Brazil,Brand 868,50.0,50.0,1.76
7964,Germany,Brand 1259,75.0,75.0,6.48
7965,Germany,Brand 91,75.0,75.0,6.48
7966,New Zealand,Brand 0,100.0,100.0,2.74
7967,New Zealand,Brand 21,170.0,170.0,2.06
7968,Turkey,Brand 1242,100.0,100.0,2.39
7969,Myanmar,Brand 1,160.0,160.0,0.36
7970,Italy,Brand 165,75.0,75.0,5.08
7971,France,Brand 21,75.0,75.0,3.25
7972,France,Brand 1101,75.0,75.0,6.48
7973,Hungary,Brand 1260,50.0,50.0,6.94
7974,France,Brand 21,75.0,75.0,8.72
7975,Ecuador,Brand 0,75.0,75.0,3.76
7976,Ecuador,Brand 0,70.0,70.0,4.13
7977,USA,Brand 0,85.05,85.05,5.28
7978,India,Brand 0,80.0,80.0,2.04
7979,USA,Brand 9,42.53,42.53,6.77
7980,USA,Brand 796,119.07,119.07,3.33
7981,Ecuador,Brand 725,70.0,70.0,1.94
7982,USA,Brand 211,113.4,113.4,5.28
7983,USA,Brand 21,226.8,113.4,4.85
